,guest,hotel,net_earning,guest_satisfaction
1339,guest_1696,hotel_332,275.21999999999997,2
1340,guest_29,hotel_102,70.81,4
1341,guest_590,hotel_392,201.6,4
1342,guest_20,hotel_127,276.21,2
1343,guest_1271,hotel_265,254.39999999999998,4
1344,guest_1407,hotel_23,50.22,2
1345,guest_1014,hotel_263,249.6,2
1346,guest_1533,hotel_105,132.0,2
1347,guest_2769,hotel_12,219.51999999999998,2
1348,guest_1895,hotel_10,193.14,3
1349,guest_190,hotel_217,248.2,3
1350,guest_1448,hotel_32,170.28,4
1351,guest_60,hotel_332,269.65999999999997,2
1352,guest_469,hotel_305,65.86,4
1353,guest_3225,hotel_323,126.0,4
1354,guest_2700,hotel_23,46.98,2
1355,guest_1614,hotel_23,48.6,3
1356,guest_2224,hotel_202,233.28000000000003,3
1357,guest_901,hotel_239,255.74999999999997,2
1358,guest_1679,hotel_127,276.21,3
1359,guest_962,hotel_192,90.25,3
1360,guest_3413,hotel_196,84.48,3
1361,guest_185,hotel_352,264.96,3
1362,guest_2685,hotel_272,172.79999999999998,4
1363,guest_1751,hotel_217,289.08,3
1364,guest_3271,hotel_287,137.6,3
1365,guest_1753,hotel_161,185.28,4
1366,guest_2581,hotel_392,174.29999999999998,4
1367,guest_2625,hotel_265,265.0,3
1368,guest_1117,hotel_161,162.12,3
1369,guest_2802,hotel_207,115.2,4
1370,guest_2871,hotel_23,44.28,3
1371,guest_3842,hotel_299,147.9,2
1372,guest_2862,hotel_272,151.2,2
1373,guest_283,hotel_265,241.15,2
1374,guest_2271,hotel_272,149.4,3
1375,guest_2433,hotel_127,242.73,2
1376,guest_1396,hotel_283,63.9,2
1377,guest_305,hotel_190,44.0,2
1378,guest_3721,hotel_285,199.68,1
1379,guest_2976,hotel_127,262.26,4
1380,guest_356,hotel_12,206.08,2
1381,guest_2548,hotel_297,242.73,3
1382,guest_3469,hotel_316,177.65,3
1383,guest_3005,hotel_102,73.0,4
1384,guest_3120,hotel_272,160.2,3
1385,guest_3423,hotel_239,255.74999999999997,3
1386,guest_1637,hotel_127,262.26,4
1387,guest_410,hotel_392,189.0,4
1388,guest_3124,hotel_114,153.07999999999998,2
1389,guest_2398,hotel_234,200.45,4
1390,guest_1912,hotel_318,128.48,4
1391,guest_1660,hotel_285,193.44,2
1392,guest_1154,hotel_237,211.65,3
1393,guest_2246,hotel_272,153.0,2
1394,guest_1030,hotel_239,225.50000000000003,4
1395,guest_2950,hotel_265,257.05,2
1396,guest_3418,hotel_202,282.24,4
1397,guest_2718,hotel_210,161.0,4
1398,guest_293,hotel_190,43.0,4
1399,guest_3994,hotel_318,121.17999999999999,4
1400,guest_2334,hotel_12,185.92,2
1401,guest_1139,hotel_239,247.5,3
1402,guest_757,hotel_96,199.68,4
1403,guest_186,hotel_12,197.12,4
1404,guest_1783,hotel_318,119.72000000000001,3
1405,guest_2035,hotel_210,150.5,3
1406,guest_1461,hotel_10,206.45999999999998,3
1407,guest_2528,hotel_127,225.99,4
1408,guest_1665,hotel_96,187.20000000000002,1
1409,guest_1620,hotel_217,265.72,2
1410,guest_3018,hotel_230,272.09000000000003,3
1411,guest_96,hotel_207,113.92,3
1412,guest_2891,hotel_114,153.07999999999998,3
1413,guest_3513,hotel_91,157.44,2
1414,guest_1687,hotel_316,175.78,3
1415,guest_2023,hotel_159,202.73,4
1416,guest_2997,hotel_32,156.52,2
1417,guest_1335,hotel_127,231.57,2
1418,guest_3582,hotel_153,79.2,4
1419,guest_958,hotel_283,58.220000000000006,2
1420,guest_1730,hotel_207,116.48,4
1421,guest_833,hotel_127,265.05,4
1422,guest_3475,hotel_94,106.39999999999999,2
1423,guest_2457,hotel_96,203.84,4
1424,guest_3283,hotel_12,199.36,4
1425,guest_3996,hotel_155,65.0,1
1426,guest_2903,hotel_251,92.64999999999999,2
1427,guest_1205,hotel_353,179.27,1
1428,guest_1298,hotel_239,258.5,4
1429,guest_1413,hotel_318,144.54,3
1430,guest_1869,hotel_318,140.16,2
1431,guest_2363,hotel_297,245.33999999999997,2
1432,guest_2518,hotel_272,165.6,2
1433,guest_706,hotel_318,137.23999999999998,2
1434,guest_1494,hotel_265,219.95,2
1435,guest_1199,hotel_265,225.25,4
1436,guest_372,hotel_217,289.08,3
1437,guest_2584,hotel_256,89.18,2
1438,guest_1924,hotel_197,110.0,4
1439,guest_3568,hotel_102,64.24,4
1440,guest_1780,hotel_102,69.35,1
1441,guest_1653,hotel_256,86.24,4
1442,guest_2009,hotel_366,98.4,1
1443,guest_370,hotel_155,55.25,4
1444,guest_2546,hotel_262,65.96,1
1445,guest_3375,hotel_190,46.0,1
1446,guest_936,hotel_287,160.0,2
1447,guest_343,hotel_112,79.53999999999999,4
1448,guest_1984,hotel_349,111.22,4
1449,guest_1013,hotel_192,88.35,2
1450,guest_1107,hotel_283,68.16,4
1451,guest_2689,hotel_12,215.04,2
1452,guest_2941,hotel_96,197.6,2
1453,guest_3365,hotel_90,68.85000000000001,2
1454,guest_3857,hotel_352,267.71999999999997,3
1455,guest_756,hotel_12,190.4,1
1456,guest_947,hotel_70,80.75,4
1457,guest_216,hotel_96,195.51999999999998,4
1458,guest_99,hotel_12,221.76,4
1459,guest_1900,hotel_283,59.64,2
1460,guest_3859,hotel_102,65.7,2
1461,guest_2101,hotel_12,224.0,3
1462,guest_2540,hotel_359,146.70000000000002,1
1463,guest_465,hotel_96,189.28,2
1464,guest_1825,hotel_239,233.75,4
1465,guest_2865,hotel_265,251.75,2
1466,guest_3234,hotel_175,109.2,4
1467,guest_1839,hotel_168,277.14,4
1468,guest_2032,hotel_285,189.28,2
1469,guest_3065,hotel_285,170.56,2
1470,guest_1890,hotel_297,229.68,3
1471,guest_3245,hotel_285,168.48000000000002,2
1472,guest_2813,hotel_94,97.44,4
1473,guest_2467,hotel_285,187.20000000000002,2
1474,guest_1478,hotel_297,221.85,3
1475,guest_1179,hotel_192,85.5,2
1476,guest_171,hotel_1,221.13000000000002,1
1477,guest_2331,hotel_256,91.14,1
1478,guest_1261,hotel_299,154.70000000000002,4
1479,guest_1406,hotel_43,248.43,4
1480,guest_2383,hotel_44,235.70999999999998,4
1481,guest_3736,hotel_24,48.230000000000004,2
1482,guest_1194,hotel_192,80.75,3
1483,guest_2134,hotel_400,117.45,2
1484,guest_2110,hotel_24,46.11,2
1485,guest_3389,hotel_210,161.0,2
1486,guest_1084,hotel_10,197.58,2
1487,guest_3230,hotel_297,232.29,3
1488,guest_2595,hotel_285,208.0,2
1489,guest_3219,hotel_168,277.14,3
1490,guest_440,hotel_366,102.0,4
1491,guest_3303,hotel_190,45.0,2
1492,guest_3727,hotel_15,47.04,3
1493,guest_2376,hotel_168,262.24,4
1494,guest_3886,hotel_265,243.8,2
1495,guest_3335,hotel_287,132.79999999999998,4
1496,guest_900,hotel_255,169.26,3
1497,guest_228,hotel_10,213.12,1
1498,guest_765,hotel_285,176.79999999999998,3
1499,guest_1037,hotel_300,181.83,4
1500,guest_667,hotel_256,91.14,1
1501,guest_1379,hotel_206,168.3,3
1502,guest_2343,hotel_128,167.57999999999998,4
1503,guest_2773,hotel_297,229.68,2
1504,guest_1359,hotel_285,183.04,2
1505,guest_429,hotel_192,84.55,4
1506,guest_1733,hotel_114,174.44,4
1507,guest_109,hotel_17,105.27,2
1508,guest_3624,hotel_400,126.15,1
1509,guest_781,hotel_316,177.65,2
1510,guest_3446,hotel_136,134.45999999999998,3
1511,guest_1757,hotel_400,121.8,2
1512,guest_2842,hotel_168,274.16,2
1513,guest_116,hotel_100,148.79999999999998,2
1514,guest_2926,hotel_324,286.11,2
1515,guest_2304,hotel_316,177.65,2
1516,guest_3557,hotel_114,147.73999999999998,2
1517,guest_510,hotel_96,201.76,4
1518,guest_734,hotel_287,139.2,2
1519,guest_2183,hotel_208,71.28,1
1520,guest_2845,hotel_223,235.71,3
1521,guest_3728,hotel_192,82.65,2
1522,guest_3158,hotel_285,205.92,3
1523,guest_214,hotel_223,264.81,4
1524,guest_707,hotel_32,141.04000000000002,4
1525,guest_3377,hotel_114,165.54,2
1526,guest_2227,hotel_94,104.16,4
1527,guest_702,hotel_155,65.0,2
1528,guest_1787,hotel_324,289.0,4
1529,guest_3072,hotel_287,144.0,3
1530,guest_732,hotel_299,137.70000000000002,4
1531,guest_1983,hotel_349,127.3,4
1532,guest_2049,hotel_155,63.05,2
1533,guest_2386,hotel_190,45.0,2
1534,guest_938,hotel_316,153.34,4
1535,guest_2744,hotel_145,111.76,3
1536,guest_2835,hotel_43,248.43,4
1537,guest_457,hotel_316,155.20999999999998,3
1538,guest_2995,hotel_54,207.06,2
1539,guest_436,hotel_192,81.7,3
1540,guest_916,hotel_400,129.05,3
1541,guest_3326,hotel_2,87.39999999999999,3
1542,guest_2481,hotel_94,109.75999999999999,3
1543,guest_570,hotel_103,233.76999999999998,4
1544,guest_1831,hotel_192,83.6,2
1545,guest_2220,hotel_285,187.20000000000002,2
1546,guest_3675,hotel_128,165.87,3
1547,guest_3598,hotel_400,126.15,1
1548,guest_3779,hotel_400,129.05,4
1549,guest_100,hotel_300,186.01,2
1550,guest_2777,hotel_151,173.85,4
1551,guest_234,hotel_251,109.0,4
1552,guest_1489,hotel_263,252.2,1
1553,guest_123,hotel_94,99.68,4
1554,guest_2660,hotel_114,151.29999999999998,4
1555,guest_536,hotel_114,154.85999999999999,2
1556,guest_3324,hotel_114,178.0,4
1557,guest_462,hotel_314,246.53,3
1558,guest_3233,hotel_393,214.14,1
1559,guest_296,hotel_206,170.17000000000002,2
1560,guest_1089,hotel_192,84.55,2
1561,guest_474,hotel_78,131.12,2
1562,guest_992,hotel_2,78.2,2
1563,guest_666,hotel_251,100.28,3
1564,guest_716,hotel_400,121.8,2
1565,guest_2166,hotel_400,120.35,3
1566,guest_981,hotel_94,106.39999999999999,2
1567,guest_2086,hotel_188,203.28,4
1568,guest_47,hotel_103,226.54,3
1569,guest_2534,hotel_305,71.78,3
1570,guest_3819,hotel_17,114.94999999999999,3
1571,guest_3850,hotel_400,134.85,3
1572,guest_662,hotel_287,152.0,4
1573,guest_3087,hotel_333,154.70000000000002,4
1574,guest_1744,hotel_352,234.6,2
1575,guest_3960,hotel_96,203.84,2
1576,guest_1745,hotel_263,228.8,4
1577,guest_3534,hotel_264,140.76000000000002,4
1578,guest_94,hotel_188,203.28,4
1579,guest_939,hotel_96,178.88,2
1580,guest_1345,hotel_54,226.1,2
1581,guest_1193,hotel_316,158.95,3
1582,guest_307,hotel_287,145.6,3
1583,guest_158,hotel_159,169.29000000000002,3
1584,guest_3066,hotel_188,198.44000000000003,2
1585,guest_2329,hotel_114,170.88,3
1586,guest_1165,hotel_94,94.08,2
1587,guest_2116,hotel_223,235.71,2
1588,guest_1736,hotel_45,84.55,2
1589,guest_1452,hotel_175,114.0,4
1590,guest_1077,hotel_352,273.24,4
1591,guest_2943,hotel_114,178.0,3
1592,guest_3182,hotel_43,253.89,3
1593,guest_741,hotel_206,172.04000000000002,2
1594,guest_91,hotel_237,241.53,3
1595,guest_342,hotel_188,200.85999999999999,2
1596,guest_1474,hotel_400,121.8,4
1597,guest_2859,hotel_352,237.35999999999999,2
1598,guest_90,hotel_128,140.22,3
1599,guest_2866,hotel_263,226.2,4
1600,guest_3800,hotel_316,170.17000000000002,3
1601,guest_394,hotel_352,251.16,4
1602,guest_3784,hotel_300,209.0,3
1603,guest_2781,hotel_316,185.13,4
1604,guest_3848,hotel_175,116.39999999999999,3
1605,guest_1247,hotel_229,221.4,4
1606,guest_2178,hotel_128,143.64,2
1607,guest_3685,hotel_400,131.95000000000002,3
1608,guest_2175,hotel_316,158.95,1
1609,guest_3041,hotel_128,145.35,4
1610,guest_628,hotel_264,153.0,1
1611,guest_2824,hotel_230,281.06,1
1612,guest_2093,hotel_251,107.91,2
1613,guest_368,hotel_168,268.2,3
1614,guest_8,hotel_252,61.44,2
1615,guest_174,hotel_17,118.58,2
1616,guest_3178,hotel_230,287.03999999999996,2
1617,guest_3739,hotel_114,170.88,2
1618,guest_2524,hotel_128,140.22,3
1619,guest_705,hotel_229,218.94,4
1620,guest_207,hotel_400,117.45,2
1621,guest_3864,hotel_175,105.6,3
1622,guest_3385,hotel_251,92.64999999999999,3
1623,guest_504,hotel_316,166.43,2
1624,guest_1047,hotel_281,133.65,3
1625,guest_2228,hotel_206,179.51999999999998,2
1626,guest_419,hotel_251,101.36999999999999,2
1627,guest_1732,hotel_151,161.04,4
1628,guest_3494,hotel_154,218.70000000000002,4
1629,guest_1066,hotel_251,91.56,2
1630,guest_965,hotel_209,200.38,4
1631,guest_1748,hotel_316,170.17000000000002,2
1632,guest_2429,hotel_237,249.0,4
1633,guest_1357,hotel_175,116.39999999999999,2
1634,guest_355,hotel_206,173.91,2
1635,guest_2827,hotel_273,57.42,4
1636,guest_2427,hotel_2,80.96,4
1637,guest_3756,hotel_237,201.69000000000003,4
1638,guest_1311,hotel_263,218.4,4
1639,guest_3882,hotel_251,102.46,3
1640,guest_3695,hotel_305,62.9,2
1641,guest_2316,hotel_54,216.58,4
1642,guest_2944,hotel_94,94.08,4
1643,guest_2583,hotel_251,88.29,2
1644,guest_281,hotel_242,50.160000000000004,3
1645,guest_3904,hotel_54,238.0,2
1646,guest_3763,hotel_251,104.64,2
1647,guest_526,hotel_299,139.4,2
1648,guest_2870,hotel_228,178.36,1
1649,guest_2128,hotel_251,98.10000000000001,2
1650,guest_3032,hotel_54,202.29999999999998,2
1651,guest_122,hotel_316,179.51999999999998,2
1652,guest_1539,hotel_103,195.21,2
1653,guest_3393,hotel_100,132.79999999999998,4
1654,guest_1573,hotel_16,101.0,4
1655,guest_3917,hotel_45,83.6,3
1656,guest_2031,hotel_15,50.96,3
1657,guest_3422,hotel_299,147.9,2
1658,guest_2804,hotel_67,177.3,3
1659,guest_1400,hotel_128,153.9,2
1660,guest_613,hotel_175,98.4,2
1661,guest_643,hotel_128,138.51000000000002,2
1662,guest_737,hotel_10,219.78,2
1663,guest_876,hotel_67,195.03,3
1664,guest_447,hotel_206,155.20999999999998,2
1665,guest_3762,hotel_206,175.78,3
1666,guest_3742,hotel_322,229.0,2
1667,guest_1072,hotel_54,238.0,4
1668,guest_2025,hotel_168,250.32,2
1669,guest_772,hotel_229,209.1,2
1670,guest_135,hotel_168,250.32,4
1671,guest_3712,hotel_298,246.21,4
1672,guest_1980,hotel_105,116.16,2
1673,guest_2568,hotel_271,168.56,2
1674,guest_3998,hotel_15,52.08,2
1675,guest_3194,hotel_251,98.10000000000001,3
1676,guest_1639,hotel_300,177.65,2
1677,guest_2458,hotel_299,158.1,4
1678,guest_3853,hotel_103,200.03,4
1679,guest_76,hotel_305,69.56,2
1680,guest_1521,hotel_299,168.3,2
1681,guest_3620,hotel_230,296.01,1
1682,guest_1385,hotel_251,100.28,4
1683,guest_1749,hotel_223,273.53999999999996,1
1684,guest_2488,hotel_251,109.0,3
1685,guest_2975,hotel_62,141.68,2
1686,guest_1011,hotel_54,226.1,1
1687,guest_1985,hotel_300,175.56,4
1688,guest_3319,hotel_242,57.0,4
1689,guest_3491,hotel_299,161.5,2
1690,guest_1390,hotel_128,162.45,3
1691,guest_3861,hotel_218,83.7,2
1692,guest_1819,hotel_209,207.37,2
1693,guest_3629,hotel_371,152.88,4
1694,guest_2379,hotel_175,114.0,4
1695,guest_3477,hotel_54,211.82,2
1696,guest_2061,hotel_263,213.20000000000002,3
1697,guest_2511,hotel_223,244.44,3
1698,guest_1758,hotel_175,102.0,2
1699,guest_3594,hotel_128,167.57999999999998,2
1700,guest_3769,hotel_73,230.51,1
1701,guest_3561,hotel_175,120.0,2
1702,guest_822,hotel_54,235.62,3
1703,guest_2442,hotel_263,249.6,4
1704,guest_2980,hotel_230,275.08,3
1705,guest_3693,hotel_62,144.76,4
1706,guest_1124,hotel_128,167.57999999999998,2
1707,guest_1652,hotel_168,256.28,2
1708,guest_654,hotel_237,204.18,4
1709,guest_616,hotel_251,89.38000000000001,2
1710,guest_1814,hotel_206,166.43,2
1711,guest_725,hotel_10,193.14,2
1712,guest_946,hotel_174,62.64,4
1713,guest_2253,hotel_333,163.2,2
1714,guest_954,hotel_175,103.2,2
1715,guest_3060,hotel_253,256.62,2
1716,guest_3689,hotel_94,112.0,3
1717,guest_2428,hotel_333,166.6,4
1718,guest_3595,hotel_223,276.45,4
1719,guest_3692,hotel_322,199.23,2
1720,guest_1760,hotel_218,84.63000000000001,3
1721,guest_2087,hotel_237,211.65,3
1722,guest_2480,hotel_116,123.83999999999999,1
1723,guest_3748,hotel_82,256.41,2
1724,guest_1386,hotel_251,93.74,4
1725,guest_2369,hotel_103,204.85,3
1726,guest_3890,hotel_62,146.29999999999998,2
1727,guest_3916,hotel_82,225.33,2
1728,guest_3990,hotel_94,98.56,2
1729,guest_1053,hotel_48,213.03,3
1730,guest_1853,hotel_263,257.4,2
1731,guest_2807,hotel_237,226.59,2
1732,guest_1669,hotel_105,114.84,4
1733,guest_2794,hotel_216,178.07999999999998,1
1734,guest_127,hotel_273,53.46,2
1735,guest_2359,hotel_366,97.2,4
1736,guest_748,hotel_305,62.9,3
1737,guest_887,hotel_82,259.0,4
1738,guest_3597,hotel_263,241.79999999999998,3
1739,guest_2669,hotel_4,157.0,2
1740,guest_924,hotel_168,253.29999999999998,2
1741,guest_3296,hotel_32,153.08,2
1742,guest_3301,hotel_67,173.36,2
1743,guest_3056,hotel_135,65.34,4
1744,guest_3253,hotel_252,62.72,4
1745,guest_1176,hotel_396,180.2,4
1746,guest_3000,hotel_67,171.39,3
1747,guest_2385,hotel_76,134.0,1
1748,guest_1441,hotel_94,100.8,3
1749,guest_711,hotel_278,265.05,4
1750,guest_3649,hotel_62,135.52,2
1751,guest_53,hotel_16,85.85,1
1752,guest_2038,hotel_271,158.24,1
1753,guest_401,hotel_206,168.3,2
1754,guest_3518,hotel_396,205.64,1
1755,guest_3605,hotel_62,154.0,4
1756,guest_3255,hotel_44,230.85,4
1757,guest_2636,hotel_67,187.14999999999998,4
1758,guest_1411,hotel_193,170.04999999999998,1
1759,guest_895,hotel_136,134.45999999999998,2
1760,guest_2578,hotel_94,106.39999999999999,3
1761,guest_3797,hotel_264,125.46000000000001,4
1762,guest_336,hotel_292,113.75,4
1763,guest_3662,hotel_263,218.4,2
1764,guest_786,hotel_103,197.62,2
1765,guest_2873,hotel_16,99.99,2
1766,guest_2985,hotel_168,265.22,2
1767,guest_3745,hotel_55,200.03,3
1768,guest_1177,hotel_70,74.8,2
1769,guest_3993,hotel_218,87.42,4
1770,guest_202,hotel_90,72.25,2
1771,guest_3305,hotel_168,247.33999999999997,3
1772,guest_2536,hotel_263,215.79999999999998,2
1773,guest_1609,hotel_241,81.17999999999999,2
1774,guest_1710,hotel_162,247.67999999999998,1
1775,guest_547,hotel_299,168.3,4
1776,guest_1847,hotel_168,286.08,3
1777,guest_337,hotel_230,287.03999999999996,4
1778,guest_3805,hotel_32,154.8,2
1779,guest_1,hotel_237,226.59,1
1780,guest_3881,hotel_209,226.01,4
1781,guest_1782,hotel_218,76.26,2
1782,guest_3837,hotel_299,149.6,3
1783,guest_2478,hotel_32,144.48,2
1784,guest_687,hotel_300,204.82,4
1785,guest_854,hotel_336,218.54999999999998,4
1786,guest_2968,hotel_32,165.12,4
1787,guest_2062,hotel_54,226.1,3
1788,guest_3899,hotel_10,204.24,4
1789,guest_3403,hotel_54,211.82,2
1790,guest_703,hotel_241,66.42,4
1791,guest_454,hotel_135,55.44,4
1792,guest_2738,hotel_154,223.56,3
1793,guest_2395,hotel_241,66.42,3
1794,guest_78,hotel_264,148.41,3
1795,guest_1492,hotel_229,226.32000000000002,3
1796,guest_1987,hotel_2,75.44000000000001,2
1797,guest_3420,hotel_111,225.17000000000002,4
1798,guest_2953,hotel_300,171.38000000000002,4
1799,guest_1160,hotel_94,112.0,3
1800,guest_1966,hotel_211,98.94,2
1801,guest_3638,hotel_94,109.75999999999999,1
1802,guest_2217,hotel_371,137.76000000000002,2
1803,guest_2444,hotel_234,179.35,4
1804,guest_888,hotel_306,180.67000000000002,4
1805,guest_428,hotel_263,241.79999999999998,2
1806,guest_1778,hotel_259,183.95999999999998,3
1807,guest_3801,hotel_263,234.0,2
1808,guest_1968,hotel_322,201.52,3
1809,guest_990,hotel_154,213.84,4
1810,guest_2514,hotel_218,76.26,4
1811,guest_3045,hotel_45,83.6,2
1812,guest_2801,hotel_206,183.26,1
1813,guest_3588,hotel_111,204.93,2
1814,guest_701,hotel_49,49.5,4
1815,guest_2690,hotel_223,253.17,3
1816,guest_235,hotel_305,60.68000000000001,2
1817,guest_1868,hotel_223,241.53,4
1818,guest_3697,hotel_111,242.88,3
1819,guest_3764,hotel_206,155.20999999999998,3
1820,guest_3647,hotel_264,142.29,4
1821,guest_3122,hotel_292,112.5,2
1822,guest_2066,hotel_223,235.71,4
1823,guest_3406,hotel_229,241.07999999999998,2
1824,guest_557,hotel_237,241.53,1
1825,guest_2892,hotel_73,227.92,2
1826,guest_3486,hotel_236,120.35,3
1827,guest_2272,hotel_305,63.64,3
1828,guest_1534,hotel_305,60.68000000000001,2
1829,guest_481,hotel_134,68.31,2
1830,guest_3052,hotel_237,219.12,2
1831,guest_1588,hotel_32,154.8,2
1832,guest_2436,hotel_142,129.05,3
1833,guest_910,hotel_218,75.33,3
1834,guest_77,hotel_305,66.60000000000001,2
1835,guest_2120,hotel_255,152.88,4
1836,guest_2730,hotel_67,165.48,3
1837,guest_3867,hotel_305,66.60000000000001,3
1838,guest_3033,hotel_322,187.78,2
1839,guest_3190,hotel_253,232.04999999999998,2
1840,guest_120,hotel_135,60.06,2
1841,guest_273,hotel_223,241.53,4
1842,guest_3735,hotel_371,157.92,4
1843,guest_2564,hotel_223,238.62,2
1844,guest_255,hotel_241,71.34,3
1845,guest_3510,hotel_349,121.94,2
1846,guest_3223,hotel_223,253.17,2
1847,guest_1493,hotel_236,133.4,2
1848,guest_835,hotel_17,118.58,1
1849,guest_290,hotel_196,93.12,4
1850,guest_2362,hotel_230,257.14,4
1851,guest_1078,hotel_305,66.60000000000001,3
1852,guest_3196,hotel_305,71.03999999999999,2
1853,guest_2358,hotel_322,217.54999999999998,2
1854,guest_203,hotel_62,138.6,3
1855,guest_2390,hotel_67,195.03,2
1856,guest_840,hotel_45,82.65,2
1857,guest_3290,hotel_82,230.51,4
1858,guest_1663,hotel_230,263.12,3
1859,guest_3565,hotel_42,100.86000000000001,4
1860,guest_3034,hotel_135,54.779999999999994,2
1861,guest_1677,hotel_322,192.35999999999999,4
1862,guest_2039,hotel_17,118.58,2
1863,guest_3054,hotel_252,56.32,2
1864,guest_3432,hotel_206,157.07999999999998,3
1865,guest_3644,hotel_211,100.98,2
1866,guest_878,hotel_273,65.34,3
1867,guest_693,hotel_10,195.36,2
1868,guest_2394,hotel_73,230.51,2
1869,guest_2211,hotel_295,76.0,3
1870,guest_1606,hotel_67,171.39,3
1871,guest_3514,hotel_87,242.06,3
1872,guest_1701,hotel_237,214.14,2
1873,guest_1075,hotel_322,196.94,3
1874,guest_845,hotel_234,200.45,2
1875,guest_3653,hotel_146,196.62,1
1876,guest_2930,hotel_271,172.0,2
1877,guest_208,hotel_305,71.78,2
1878,guest_1157,hotel_32,172.0,4
1879,guest_2951,hotel_10,208.67999999999998,2
1880,guest_2295,hotel_322,224.42,3
1881,guest_3292,hotel_67,169.42,2
1882,guest_951,hotel_237,249.0,2
1883,guest_1437,hotel_154,201.69,2
1884,guest_949,hotel_230,242.19000000000003,2
1885,guest_3351,hotel_237,229.08,2
1886,guest_1210,hotel_368,241.53,2
1887,guest_3540,hotel_371,147.84,4
1888,guest_2068,hotel_45,79.8,4
1889,guest_1766,hotel_2,84.64,4
1890,guest_2746,hotel_67,187.14999999999998,3
1891,guest_2450,hotel_326,187.92000000000002,3
1892,guest_2112,hotel_21,201.39999999999998,3
1893,guest_988,hotel_151,179.34,3
1894,guest_710,hotel_105,130.68,3
1895,guest_2161,hotel_73,212.38000000000002,3
1896,guest_414,hotel_220,154.23,2
1897,guest_3325,hotel_237,236.54999999999998,4
1898,guest_3827,hotel_218,93.0,2
1899,guest_3490,hotel_73,256.41,2
1900,guest_3538,hotel_234,204.67,3
1901,guest_3780,hotel_229,206.64,4
1902,guest_3372,hotel_148,195.7,4
1903,guest_2416,hotel_237,214.14,3
1904,guest_1979,hotel_105,130.68,2
1905,guest_2330,hotel_273,56.76,2
1906,guest_3407,hotel_209,200.38,2
1907,guest_1707,hotel_234,175.13,4
1908,guest_1003,hotel_32,159.95999999999998,4
1909,guest_71,hotel_253,251.16000000000003,2
1910,guest_1085,hotel_2,91.08,4
1911,guest_3617,hotel_17,117.36999999999999,2
1912,guest_1543,hotel_242,51.870000000000005,4
1913,guest_3613,hotel_17,114.94999999999999,3
1914,guest_1923,hotel_82,253.82,2
1915,guest_1042,hotel_73,246.04999999999998,4
1916,guest_162,hotel_32,154.8,3
1917,guest_3794,hotel_371,149.52,3
1918,guest_1218,hotel_16,87.87,1
1919,guest_2806,hotel_305,62.9,4
1920,guest_3129,hotel_241,79.53999999999999,3
1921,guest_2948,hotel_20,159.21,4
1922,guest_850,hotel_67,189.12,2
1923,guest_2017,hotel_305,69.56,4
1924,guest_3369,hotel_67,163.51,2
1925,guest_1306,hotel_151,150.06,2
1926,guest_1330,hotel_17,111.32000000000001,2
1927,guest_1623,hotel_111,204.93,4
1928,guest_3674,hotel_349,116.58,4
1929,guest_753,hotel_229,233.7,2
1930,guest_3542,hotel_17,102.85,3
1931,guest_184,hotel_349,108.54,3
1932,guest_2838,hotel_17,108.9,2
1933,guest_3291,hotel_17,113.74,2
1934,guest_1774,hotel_264,128.51999999999998,3
1935,guest_3361,hotel_305,66.60000000000001,4
1936,guest_2839,hotel_32,147.92,2
1937,guest_3299,hotel_67,177.3,4
1938,guest_738,hotel_305,69.56,2
1939,guest_2705,hotel_264,131.57999999999998,4
1940,guest_276,hotel_82,212.38000000000002,3
1941,guest_1680,hotel_277,275.38,4
1942,guest_2799,hotel_354,49.92,2
1943,guest_1935,hotel_2,75.44000000000001,4
1944,guest_3600,hotel_146,221.48,2
1945,guest_846,hotel_70,68.85000000000001,4
1946,guest_1836,hotel_388,237.38,2
1947,guest_818,hotel_32,165.12,2
1948,guest_2815,hotel_159,190.19,4
1949,guest_3884,hotel_111,217.57999999999998,3
1950,guest_1438,hotel_216,201.39999999999998,3
1951,guest_2884,hotel_159,200.64,4
1952,guest_1536,hotel_14,177.45000000000002,2
1953,guest_985,hotel_45,94.05,4
1954,guest_2989,hotel_105,122.75999999999999,3
1955,guest_1828,hotel_196,78.72,2
1956,guest_3081,hotel_372,170.51999999999998,1
1957,guest_2956,hotel_154,221.13,2
1958,guest_914,hotel_17,98.01,4
1959,guest_2710,hotel_196,96.0,3
1960,guest_2805,hotel_45,85.5,4
1961,guest_2351,hotel_151,157.38,2
1962,guest_828,hotel_295,69.92,2
1963,guest_1996,hotel_309,108.58,1
1964,guest_3854,hotel_154,206.54999999999998,2
1965,guest_3333,hotel_264,134.64000000000001,3
1966,guest_2469,hotel_32,165.12,1
1967,guest_3717,hotel_273,65.34,4
1968,guest_3149,hotel_264,146.88,4
1969,guest_432,hotel_229,243.54,2
1970,guest_1481,hotel_211,82.62,3
1971,guest_723,hotel_303,134.4,3
1972,guest_2121,hotel_271,159.95999999999998,1
1973,guest_609,hotel_159,198.54999999999998,2
1974,guest_2460,hotel_242,57.0,4
1975,guest_1907,hotel_226,156.04,4
1976,guest_3815,hotel_73,253.82,2
1977,guest_3174,hotel_151,177.51,3
1978,guest_1532,hotel_151,155.54999999999998,1
1979,guest_899,hotel_269,119.38,2
1980,guest_2861,hotel_73,212.38000000000002,1
1981,guest_708,hotel_242,51.870000000000005,3
