,guest,hotel,net_earning,guest_satisfaction
1341,guest_556,hotel_314,232.67999999999998,2
1342,guest_704,hotel_328,171.6,4
1343,guest_2361,hotel_13,168.29999999999998,2
1344,guest_2630,hotel_7,65.55,1
1345,guest_3269,hotel_261,194.36999999999998,2
1346,guest_3391,hotel_268,68.61999999999999,4
1347,guest_3987,hotel_268,59.86000000000001,4
1348,guest_571,hotel_379,249.85,5
1349,guest_899,hotel_230,281.06,5
1350,guest_3235,hotel_328,173.55,4
1351,guest_1147,hotel_261,188.1,5
1352,guest_2830,hotel_261,179.74,5
1353,guest_1564,hotel_299,164.9,4
1354,guest_406,hotel_121,48.72,5
1355,guest_3259,hotel_19,92.66000000000001,4
1356,guest_3424,hotel_236,134.85,3
1357,guest_2740,hotel_388,237.38,3
1358,guest_2623,hotel_314,249.3,3
1359,guest_1852,hotel_205,151.89,4
1360,guest_515,hotel_398,86.7,5
1361,guest_1520,hotel_138,209.88,5
1362,guest_2141,hotel_268,70.08,5
1363,guest_230,hotel_398,99.96,3
1364,guest_280,hotel_13,198.0,4
1365,guest_3382,hotel_131,239.39999999999998,4
1366,guest_731,hotel_388,251.68,2
1367,guest_2150,hotel_19,100.57000000000001,3
1368,guest_328,hotel_215,130.34,5
1369,guest_20,hotel_138,209.88,4
1370,guest_3051,hotel_215,130.34,2
1371,guest_2404,hotel_176,273.24,2
1372,guest_414,hotel_13,192.06,1
1373,guest_439,hotel_281,158.4,2
1374,guest_327,hotel_268,62.05,5
1375,guest_626,hotel_121,45.92,5
1376,guest_2898,hotel_96,172.64,3
1377,guest_3021,hotel_7,62.79,5
1378,guest_3055,hotel_263,223.6,5
1379,guest_1627,hotel_156,207.48000000000002,5
1380,guest_3354,hotel_230,287.03999999999996,5
1381,guest_2379,hotel_265,251.75,4
1382,guest_1687,hotel_205,172.01999999999998,5
1383,guest_1192,hotel_52,126.36000000000001,5
1384,guest_3220,hotel_96,170.56,5
1385,guest_3747,hotel_281,136.95,5
1386,guest_3924,hotel_392,174.29999999999998,5
1387,guest_1760,hotel_304,127.4,5
1388,guest_3092,hotel_19,91.53,3
1389,guest_686,hotel_397,66.64,5
1390,guest_1676,hotel_314,243.76,5
1391,guest_1350,hotel_337,71.25,4
1392,guest_2853,hotel_295,66.12,3
1393,guest_1358,hotel_304,126.0,2
1394,guest_3431,hotel_375,219.76000000000002,2
1395,guest_3480,hotel_312,263.12,5
1396,guest_227,hotel_102,70.08,3
1397,guest_88,hotel_121,47.04,4
1398,guest_1873,hotel_375,238.52,2
1399,guest_1488,hotel_328,185.25,2
1400,guest_1355,hotel_388,286.0,3
1401,guest_3146,hotel_365,48.06,5
1402,guest_2779,hotel_176,285.12,5
1403,guest_2496,hotel_266,155.48000000000002,4
1404,guest_2782,hotel_201,238.52,2
1405,guest_2006,hotel_375,217.08,2
1406,guest_3813,hotel_174,63.36,4
1407,guest_3681,hotel_13,164.34,3
1408,guest_304,hotel_155,57.2,4
1409,guest_2591,hotel_230,257.14,5
1410,guest_159,hotel_151,177.51,5
1411,guest_814,hotel_138,173.84,1
1412,guest_3718,hotel_265,235.85,1
1413,guest_2834,hotel_230,281.06,4
1414,guest_2958,hotel_121,56.0,4
1415,guest_2638,hotel_129,75.65,3
1416,guest_1580,hotel_102,63.51,2
1417,guest_8,hotel_314,265.92,3
1418,guest_1679,hotel_328,193.05,2
1419,guest_381,hotel_383,145.96,2
1420,guest_43,hotel_220,128.79000000000002,5
1421,guest_2839,hotel_353,169.42,4
1422,guest_904,hotel_327,186.96,3
1423,guest_187,hotel_131,214.2,1
1424,guest_626,hotel_121,45.92,5
1425,guest_1273,hotel_155,53.949999999999996,1
1426,guest_3928,hotel_205,177.51,2
1427,guest_1727,hotel_392,178.5,2
1428,guest_3641,hotel_168,259.26,5
1429,guest_754,hotel_243,111.93,4
1430,guest_1566,hotel_230,242.19000000000003,1
1431,guest_1628,hotel_229,206.64,1
1432,guest_1392,hotel_52,126.36000000000001,4
1433,guest_235,hotel_52,127.92000000000002,5
1434,guest_1058,hotel_243,99.63000000000001,2
1435,guest_2767,hotel_155,54.6,1
1436,guest_293,hotel_215,114.38,5
1437,guest_2643,hotel_268,70.81,4
1438,guest_200,hotel_379,215.66000000000003,3
1439,guest_1082,hotel_280,67.86,5
1440,guest_791,hotel_205,159.21,5
1441,guest_1216,hotel_287,156.8,2
1442,guest_3667,hotel_219,70.31,3
1443,guest_52,hotel_138,209.88,3
1444,guest_65,hotel_328,173.55,4
1445,guest_915,hotel_379,231.44,4
1446,guest_3272,hotel_96,199.68,2
1447,guest_908,hotel_304,126.0,3
1448,guest_1579,hotel_243,105.78,3
1449,guest_1050,hotel_312,265.97999999999996,2
1450,guest_3073,hotel_127,251.1,1
1451,guest_3073,hotel_127,251.1,1
1452,guest_2362,hotel_230,257.14,3
1453,guest_320,hotel_172,122.75999999999999,1
1454,guest_2987,hotel_52,148.2,3
1455,guest_1747,hotel_285,208.0,4
1456,guest_2201,hotel_268,70.08,3
1457,guest_2,hotel_138,212.0,2
1458,guest_3707,hotel_138,182.32,5
1459,guest_2053,hotel_287,132.79999999999998,5
1460,guest_2802,hotel_207,115.2,2
1461,guest_3525,hotel_207,121.6,5
1462,guest_2702,hotel_328,167.7,4
1463,guest_501,hotel_337,63.0,5
1464,guest_312,hotel_75,172.53,2
1465,guest_2454,hotel_100,142.4,4
1466,guest_138,hotel_102,60.589999999999996,3
1467,guest_707,hotel_243,100.86000000000001,5
1468,guest_1057,hotel_100,147.20000000000002,3
1469,guest_2937,hotel_52,134.16,2
1470,guest_1503,hotel_176,246.51,2
1471,guest_918,hotel_121,50.4,4
1472,guest_1281,hotel_102,60.589999999999996,1
1473,guest_3618,hotel_281,138.6,3
1474,guest_1021,hotel_319,241.85999999999999,1
1475,guest_2350,hotel_207,106.24,5
1476,guest_1314,hotel_392,170.10000000000002,5
1477,guest_3184,hotel_280,68.64,4
1478,guest_321,hotel_52,141.96,3
1479,guest_1267,hotel_138,173.84,3
1480,guest_2659,hotel_387,78.2,1
1481,guest_1061,hotel_96,208.0,3
1482,guest_1980,hotel_231,250.8,5
1483,guest_110,hotel_52,154.44,4
1484,guest_1926,hotel_201,227.79999999999998,2
1485,guest_1275,hotel_205,172.01999999999998,2
1486,guest_1039,hotel_327,225.72,2
1487,guest_3741,hotel_52,146.64,3
1488,guest_1622,hotel_284,194.04,4
1489,guest_590,hotel_392,201.6,5
1490,guest_564,hotel_138,192.92000000000002,2
1491,guest_1161,hotel_265,249.1,5
1492,guest_1084,hotel_19,100.57000000000001,4
1493,guest_13,hotel_102,72.27,4
1494,guest_1002,hotel_215,129.01,4
1495,guest_3390,hotel_13,176.22,3
1496,guest_1569,hotel_121,54.879999999999995,3
1497,guest_2330,hotel_207,110.08,3
1498,guest_1389,hotel_13,196.02,5
1499,guest_2433,hotel_102,63.51,5
1500,guest_2124,hotel_353,187.14999999999998,2
1501,guest_1912,hotel_312,251.68,4
1502,guest_529,hotel_118,166.52,3
1503,guest_2909,hotel_268,61.32,2
1504,guest_2115,hotel_168,262.24,5
1505,guest_2580,hotel_52,154.44,3
1506,guest_1590,hotel_268,70.81,3
1507,guest_3936,hotel_280,64.74,1
1508,guest_1401,hotel_392,197.39999999999998,2
1509,guest_3623,hotel_103,212.08,4
1510,guest_1113,hotel_201,249.23999999999998,3
1511,guest_1173,hotel_114,163.76000000000002,1
1512,guest_3465,hotel_254,196.35,4
1513,guest_3378,hotel_215,122.36,4
1514,guest_2222,hotel_341,256.28,1
1515,guest_2482,hotel_96,185.12,3
1516,guest_1153,hotel_379,247.22,4
1517,guest_818,hotel_13,190.07999999999998,4
1518,guest_1785,hotel_365,48.06,1
1519,guest_2252,hotel_26,52.8,5
1520,guest_2976,hotel_312,268.84,5
1521,guest_1915,hotel_353,175.33,3
1522,guest_921,hotel_13,164.34,5
1523,guest_331,hotel_203,109.2,1
1524,guest_3473,hotel_156,193.79999999999998,3
1525,guest_1428,hotel_102,71.53999999999999,5
1526,guest_1832,hotel_174,68.39999999999999,4
1527,guest_3379,hotel_168,250.32,2
1528,guest_330,hotel_52,131.04,2
1529,guest_173,hotel_281,165.0,2
1530,guest_2181,hotel_295,64.6,5
1531,guest_958,hotel_205,150.06,3
1532,guest_3561,hotel_13,198.0,3
1533,guest_1368,hotel_379,249.85,4
1534,guest_3326,hotel_13,188.1,3
1535,guest_19,hotel_115,226.92,1
1536,guest_1462,hotel_314,268.69,5
1537,guest_2503,hotel_295,67.64,4
1538,guest_2497,hotel_13,186.11999999999998,3
1539,guest_2717,hotel_19,98.31,3
1540,guest_2496,hotel_266,155.48000000000002,4
1541,guest_3386,hotel_102,69.35,5
1542,guest_171,hotel_201,217.08,5
1543,guest_113,hotel_52,148.2,5
1544,guest_900,hotel_63,269.7,5
1545,guest_2387,hotel_19,111.87,4
1546,guest_805,hotel_281,153.45,4
1547,guest_2126,hotel_237,206.67,5
1548,guest_2723,hotel_205,150.06,4
1549,guest_3542,hotel_386,157.25,5
1550,guest_2154,hotel_295,73.72,2
1551,guest_2050,hotel_19,107.35,5
1552,guest_2735,hotel_205,177.51,3
1553,guest_183,hotel_96,172.64,4
1554,guest_1859,hotel_230,251.16,3
1555,guest_3590,hotel_392,205.79999999999998,5
1556,guest_350,hotel_383,165.54,4
1557,guest_2456,hotel_156,184.68,2
1558,guest_1088,hotel_121,45.36,2
1559,guest_26,hotel_265,262.35,3
1560,guest_3982,hotel_96,203.84,2
1561,guest_2756,hotel_19,113.0,2
1562,guest_2208,hotel_353,191.09,4
1563,guest_2553,hotel_201,230.48,3
1564,guest_1354,hotel_103,224.13,5
1565,guest_1473,hotel_19,101.7,2
1566,guest_3299,hotel_205,164.70000000000002,3
1567,guest_2563,hotel_343,206.14999999999998,5
1568,guest_3553,hotel_168,253.29999999999998,5
1569,guest_775,hotel_385,221.16,1
1570,guest_2591,hotel_230,257.14,5
1571,guest_3094,hotel_353,179.27,5
1572,guest_1325,hotel_353,179.27,3
1573,guest_2732,hotel_337,70.5,3
1574,guest_3362,hotel_96,203.84,3
1575,guest_1299,hotel_265,230.55,5
1576,guest_2493,hotel_151,179.34,4
1577,guest_1343,hotel_304,140.0,2
1578,guest_201,hotel_103,195.21,5
1579,guest_3527,hotel_392,176.4,2
1580,guest_576,hotel_151,179.34,3
1581,guest_1223,hotel_121,45.92,5
1582,guest_1647,hotel_207,116.48,5
1583,guest_2353,hotel_205,148.23000000000002,4
1584,guest_1608,hotel_102,64.97,5
1585,guest_389,hotel_77,70.07000000000001,3
1586,guest_2426,hotel_237,216.63,4
1587,guest_140,hotel_312,254.54,4
1588,guest_897,hotel_392,176.4,2
1589,guest_956,hotel_304,120.39999999999999,1
1590,guest_2182,hotel_265,225.25,5
1591,guest_2360,hotel_353,163.51,4
1592,guest_1493,hotel_205,168.36,5
1593,guest_607,hotel_103,224.13,5
1594,guest_99,hotel_103,238.59,3
1595,guest_2266,hotel_26,52.8,3
1596,guest_3256,hotel_280,64.74,1
1597,guest_3171,hotel_281,140.25,2
1598,guest_1715,hotel_176,285.12,3
1599,guest_872,hotel_314,268.69,5
1600,guest_3714,hotel_176,294.03,4
1601,guest_2964,hotel_114,167.32,5
1602,guest_3062,hotel_304,138.6,1
1603,guest_1694,hotel_205,168.36,5
1604,guest_2180,hotel_103,214.49,3
1605,guest_3433,hotel_102,59.86000000000001,5
1606,guest_549,hotel_312,286.0,5
1607,guest_1397,hotel_364,147.84,3
1608,guest_999,hotel_43,232.04999999999998,4
1609,guest_251,hotel_168,250.32,5
1610,guest_2242,hotel_392,205.79999999999998,2
1611,guest_669,hotel_265,262.35,1
1612,guest_960,hotel_219,67.94,5
1613,guest_2836,hotel_63,261.0,1
1614,guest_3688,hotel_251,107.91,1
1615,guest_283,hotel_265,241.15,5
1616,guest_3732,hotel_103,216.9,2
1617,guest_1534,hotel_392,172.20000000000002,4
1618,guest_627,hotel_127,237.15,4
1619,guest_619,hotel_205,175.68,5
1620,guest_490,hotel_231,247.95,3
1621,guest_354,hotel_91,163.2,5
1622,guest_2328,hotel_392,178.5,3
1623,guest_2844,hotel_102,67.16,1
1624,guest_609,hotel_295,72.2,4
1625,guest_1072,hotel_304,140.0,5
1626,guest_2431,hotel_308,242.1,5
1627,guest_1272,hotel_314,246.53,4
1628,guest_3309,hotel_155,59.15,5
1629,guest_1416,hotel_151,150.06,3
1630,guest_2869,hotel_100,134.4,1
1631,guest_1126,hotel_312,257.40000000000003,4
1632,guest_344,hotel_205,148.23000000000002,2
1633,guest_3426,hotel_30,102.0,2
1634,guest_468,hotel_265,265.0,3
1635,guest_1080,hotel_87,242.06,3
1636,guest_519,hotel_11,201.14000000000001,5
1637,guest_2480,hotel_116,123.83999999999999,1
1638,guest_465,hotel_353,179.27,5
1639,guest_3876,hotel_280,76.44,4
1640,guest_2075,hotel_102,72.27,3
1641,guest_3261,hotel_314,229.91,4
1642,guest_1433,hotel_114,151.29999999999998,1
1643,guest_2707,hotel_357,151.35999999999999,3
1644,guest_311,hotel_152,160.38,5
1645,guest_3205,hotel_231,233.70000000000002,4
1646,guest_3039,hotel_314,271.46,5
1647,guest_3278,hotel_176,273.24,4
1648,guest_2465,hotel_353,191.09,3
1649,guest_3756,hotel_176,240.57000000000002,3
1650,guest_3726,hotel_10,190.92,3
1651,guest_948,hotel_100,140.8,4
1652,guest_1005,hotel_312,265.97999999999996,4
1653,guest_2724,hotel_392,184.8,3
1654,guest_1201,hotel_364,168.95999999999998,3
1655,guest_920,hotel_380,258.1,1
1656,guest_3609,hotel_207,117.76,2
1657,guest_3022,hotel_280,70.98,4
1658,guest_433,hotel_265,219.95,2
1659,guest_1574,hotel_314,243.76,4
1660,guest_284,hotel_392,191.1,2
1661,guest_1306,hotel_151,150.06,4
1662,guest_1262,hotel_314,227.14000000000001,4
1663,guest_3213,hotel_295,63.839999999999996,1
1664,guest_1802,hotel_365,43.74,5
1665,guest_3000,hotel_288,117.45,3
1666,guest_2783,hotel_156,223.44,5
1667,guest_3293,hotel_280,66.3,4
1668,guest_292,hotel_372,164.43,1
1669,guest_1896,hotel_284,198.66,5
1670,guest_1000,hotel_151,170.19,3
1671,guest_3341,hotel_127,273.42,3
1672,guest_1965,hotel_314,277.0,2
1673,guest_1712,hotel_151,173.85,5
1674,guest_1808,hotel_120,63.36,4
1675,guest_2365,hotel_78,120.69000000000001,4
1676,guest_2044,hotel_64,191.89999999999998,2
1677,guest_2412,hotel_280,78.0,2
1678,guest_1235,hotel_120,57.42,2
1679,guest_1023,hotel_352,240.12,2
1680,guest_1328,hotel_392,191.1,2
1681,guest_3126,hotel_29,124.7,5
1682,guest_2422,hotel_168,286.08,3
1683,guest_291,hotel_364,176.0,3
1684,guest_557,hotel_237,241.53,3
1685,guest_2676,hotel_120,60.06,2
1686,guest_3908,hotel_151,161.04,3
1687,guest_2106,hotel_26,44.550000000000004,3
1688,guest_3708,hotel_205,175.68,4
1689,guest_2917,hotel_295,76.0,5
1690,guest_281,hotel_156,200.64000000000001,1
1691,guest_2535,hotel_280,69.42,2
1692,guest_2341,hotel_30,96.89999999999999,5
1693,guest_287,hotel_237,221.61,1
1694,guest_3336,hotel_156,202.92000000000002,2
1695,guest_2885,hotel_353,159.57000000000002,4
1696,guest_1414,hotel_168,292.04,5
1697,guest_3492,hotel_352,237.35999999999999,4
1698,guest_3011,hotel_231,262.2,4
1699,guest_2469,hotel_341,286.08,3
1700,guest_1563,hotel_295,75.24,4
1701,guest_1907,hotel_29,136.29999999999998,5
1702,guest_3170,hotel_155,61.75,4
1703,guest_44,hotel_361,197.1,1
1704,guest_2269,hotel_174,64.08,5
1705,guest_1815,hotel_357,154.88,3
1706,guest_1877,hotel_304,138.6,3
1707,guest_2381,hotel_295,61.56,3
1708,guest_212,hotel_364,154.88,5
1709,guest_2108,hotel_205,164.70000000000002,2
1710,guest_1486,hotel_312,237.38,3
1711,guest_3683,hotel_236,137.75,2
1712,guest_1423,hotel_392,176.4,3
1713,guest_334,hotel_168,250.32,4
1714,guest_1237,hotel_10,199.8,2
1715,guest_2577,hotel_312,240.23999999999998,4
1716,guest_1264,hotel_337,72.75,5
1717,guest_2010,hotel_158,129.35999999999999,4
1718,guest_269,hotel_99,164.56,5
1719,guest_3841,hotel_263,231.4,5
1720,guest_3582,hotel_18,252.56,5
1721,guest_2704,hotel_166,226.56,4
1722,guest_2773,hotel_100,140.8,1
1723,guest_976,hotel_236,133.4,3
1724,guest_2226,hotel_237,234.05999999999997,4
1725,guest_3474,hotel_74,272.44,1
1726,guest_2981,hotel_364,172.48,3
1727,guest_1565,hotel_364,158.4,3
1728,guest_51,hotel_168,250.32,5
1729,guest_2918,hotel_280,70.98,5
1730,guest_1303,hotel_237,249.0,5
1731,guest_1408,hotel_295,69.16,5
1732,guest_3230,hotel_166,210.04,2
1733,guest_342,hotel_337,62.25,4
1734,guest_2478,hotel_337,63.0,5
1735,guest_2814,hotel_236,117.45,3
1736,guest_877,hotel_295,68.4,3
1737,guest_233,hotel_304,138.6,4
1738,guest_2810,hotel_126,182.39999999999998,4
1739,guest_918,hotel_120,59.4,1
1740,guest_3907,hotel_99,183.26,5
1741,guest_414,hotel_168,289.06,3
1742,guest_966,hotel_287,156.8,4
1743,guest_3145,hotel_353,185.17999999999998,5
1744,guest_3936,hotel_280,64.74,1
1745,guest_3837,hotel_299,149.6,5
1746,guest_969,hotel_87,218.12,5
1747,guest_183,hotel_231,236.54999999999998,4
1748,guest_1698,hotel_24,53.0,3
1749,guest_2400,hotel_304,114.80000000000001,2
1750,guest_1577,hotel_381,231.84,1
1751,guest_614,hotel_94,99.68,3
1752,guest_3682,hotel_10,213.12,5
1753,guest_2015,hotel_11,187.57999999999998,2
1754,guest_400,hotel_11,187.57999999999998,3
1755,guest_1948,hotel_155,63.699999999999996,4
1756,guest_2567,hotel_362,202.95,3
1757,guest_2408,hotel_304,130.2,5
1758,guest_3783,hotel_168,292.04,3
1759,guest_2759,hotel_26,44.550000000000004,5
1760,guest_401,hotel_312,257.40000000000003,4
1761,guest_2399,hotel_312,231.66000000000003,2
1762,guest_1922,hotel_156,196.07999999999998,1
1763,guest_480,hotel_295,67.64,4
1764,guest_3365,hotel_365,43.74,5
1765,guest_3492,hotel_352,237.35999999999999,4
1766,guest_689,hotel_100,132.79999999999998,3
1767,guest_3717,hotel_120,65.34,5
1768,guest_461,hotel_26,50.6,2
1769,guest_599,hotel_120,55.44,1
1770,guest_3581,hotel_295,69.16,1
1771,guest_509,hotel_237,244.01999999999998,5
1772,guest_3146,hotel_365,48.06,5
1773,guest_3579,hotel_319,225.18,4
1774,guest_1292,hotel_236,133.4,2
1775,guest_414,hotel_365,52.379999999999995,3
1776,guest_1760,hotel_304,127.4,5
1777,guest_3725,hotel_327,186.96,5
1778,guest_2925,hotel_11,192.1,2
1779,guest_2033,hotel_152,149.04000000000002,3
1780,guest_289,hotel_384,124.74,5
1781,guest_1765,hotel_74,225.18,4
1782,guest_3808,hotel_63,290.0,1
1783,guest_2875,hotel_155,56.55,2
1784,guest_2382,hotel_280,69.42,3
1785,guest_3948,hotel_11,185.32000000000002,4
1786,guest_1086,hotel_145,127.0,2
1787,guest_3894,hotel_129,74.8,1
1788,guest_1479,hotel_341,259.26,5
1789,guest_94,hotel_100,134.4,2
1790,guest_1697,hotel_100,147.20000000000002,3
1791,guest_2966,hotel_127,234.35999999999999,3
1792,guest_143,hotel_288,117.45,5
1793,guest_2683,hotel_304,124.60000000000001,5
1794,guest_77,hotel_120,59.4,5
1795,guest_3659,hotel_100,148.79999999999998,5
1796,guest_2148,hotel_288,125.55,3
1797,guest_2374,hotel_361,203.67,4
1798,guest_3532,hotel_237,224.1,5
1799,guest_2406,hotel_20,157.38,1
1800,guest_3194,hotel_386,166.5,3
1801,guest_3690,hotel_231,242.25,5
1802,guest_3028,hotel_359,140.18,5
1803,guest_3374,hotel_236,137.75,3
1804,guest_1578,hotel_312,257.40000000000003,1
1805,guest_1963,hotel_10,202.02,3
1806,guest_3365,hotel_365,43.74,5
1807,guest_2010,hotel_158,129.35999999999999,4
1808,guest_2170,hotel_231,259.35,4
1809,guest_3443,hotel_141,253.44,5
1810,guest_224,hotel_318,127.02,1
1811,guest_808,hotel_256,90.16000000000001,5
1812,guest_685,hotel_195,79.89999999999999,4
1813,guest_479,hotel_299,142.79999999999998,3
1814,guest_1871,hotel_30,92.82000000000001,5
1815,guest_501,hotel_109,56.28,4
1816,guest_762,hotel_26,52.8,2
1817,guest_3435,hotel_307,252.84,2
1818,guest_2906,hotel_75,195.96,2
1819,guest_31,hotel_236,120.35,3
1820,guest_1554,hotel_26,47.85,3
1821,guest_665,hotel_231,276.45,4
1822,guest_2831,hotel_254,228.69,3
1823,guest_3122,hotel_64,181.8,5
1824,guest_3042,hotel_118,179.19,5
1825,guest_623,hotel_299,166.6,3
1826,guest_1258,hotel_231,259.35,3
1827,guest_2555,hotel_352,234.6,2
1828,guest_1890,hotel_220,139.92,1
1829,guest_3509,hotel_100,129.60000000000002,2
1830,guest_3738,hotel_30,92.82000000000001,5
1831,guest_3270,hotel_26,50.6,3
1832,guest_3119,hotel_126,174.72,2
1833,guest_3303,hotel_126,172.8,3
1834,guest_3785,hotel_246,121.92,2
1835,guest_724,hotel_386,153.54999999999998,2
1836,guest_3023,hotel_319,272.44,4
1837,guest_3029,hotel_360,63.75,3
1838,guest_3202,hotel_118,181.0,3
1839,guest_3983,hotel_236,137.75,5
1840,guest_2411,hotel_319,230.73999999999998,3
1841,guest_4000,hotel_352,256.68,2
1842,guest_3878,hotel_120,60.720000000000006,5
1843,guest_1774,hotel_118,152.04,4
1844,guest_2459,hotel_299,164.9,3
1845,guest_3760,hotel_120,63.36,5
1846,guest_1881,hotel_127,259.46999999999997,3
1847,guest_1485,hotel_100,129.60000000000002,1
1848,guest_2492,hotel_126,178.56,4
1849,guest_1474,hotel_109,56.28,3
1850,guest_59,hotel_171,136.94,4
1851,guest_1222,hotel_120,62.04,5
1852,guest_474,hotel_365,47.52,5
1853,guest_2153,hotel_319,261.32,4
1854,guest_780,hotel_365,54.0,2
1855,guest_173,hotel_127,279.0,2
1856,guest_148,hotel_166,200.6,3
1857,guest_1932,hotel_63,261.0,3
1858,guest_1120,hotel_172,106.92,4
1859,guest_3154,hotel_109,62.309999999999995,1
1860,guest_2638,hotel_129,75.65,3
1861,guest_1451,hotel_11,219.22,5
1862,guest_1097,hotel_11,185.32000000000002,2
1863,guest_50,hotel_35,114.75,5
1864,guest_662,hotel_11,214.7,2
1865,guest_3226,hotel_127,234.35999999999999,3
1866,guest_1823,hotel_64,181.8,2
1867,guest_3905,hotel_64,173.72,4
1868,guest_3314,hotel_127,270.63,3
1869,guest_1537,hotel_365,50.76,3
1870,guest_742,hotel_146,203.4,3
1871,guest_617,hotel_327,200.64000000000001,5
1872,guest_2725,hotel_327,198.35999999999999,5
1873,guest_3850,hotel_327,212.04,5
1874,guest_2588,hotel_127,270.63,3
1875,guest_3603,hotel_277,255.71,1
1876,guest_3837,hotel_299,149.6,5
1877,guest_2426,hotel_237,216.63,4
1878,guest_178,hotel_263,213.20000000000002,3
1879,guest_3368,hotel_127,270.63,5
1880,guest_3852,hotel_386,155.4,4
1881,guest_3753,hotel_74,275.21999999999997,2
1882,guest_3938,hotel_100,142.4,5
1883,guest_2474,hotel_64,169.68,2
1884,guest_3562,hotel_299,151.3,3
1885,guest_3720,hotel_257,207.0,4
1886,guest_559,hotel_319,275.21999999999997,4
1887,guest_3984,hotel_246,102.87,2
1888,guest_3008,hotel_359,154.85,5
1889,guest_28,hotel_396,171.72,5
1890,guest_57,hotel_109,64.99,5
1891,guest_592,hotel_287,129.60000000000002,2
1892,guest_1222,hotel_126,180.48,5
1893,guest_2890,hotel_288,109.35000000000001,4
1894,guest_3648,hotel_100,158.4,5
1895,guest_37,hotel_10,219.78,5
1896,guest_3230,hotel_166,210.04,2
1897,guest_3144,hotel_365,48.06,3
1898,guest_114,hotel_134,59.339999999999996,5
1899,guest_823,hotel_11,223.74,2
1900,guest_3998,hotel_100,148.79999999999998,5
1901,guest_1462,hotel_100,155.2,4
1902,guest_3255,hotel_199,228.0,5
1903,guest_3343,hotel_396,209.88,3
1904,guest_3962,hotel_352,259.44,4
1905,guest_3840,hotel_236,139.2,3
1906,guest_2455,hotel_288,124.2,4
1907,guest_2817,hotel_335,159.79999999999998,3
1908,guest_2008,hotel_299,147.9,4
1909,guest_3739,hotel_114,170.88,5
1910,guest_2461,hotel_146,221.48,5
1911,guest_3363,hotel_189,71.53999999999999,5
1912,guest_612,hotel_299,163.2,4
1913,guest_1535,hotel_118,173.76,2
1914,guest_218,hotel_335,137.70000000000002,5
1915,guest_3668,hotel_237,249.0,3
1916,guest_39,hotel_118,159.28,2
1917,guest_276,hotel_307,211.56,4
1918,guest_1447,hotel_109,56.949999999999996,5
1919,guest_825,hotel_8,200.6,4
1920,guest_3743,hotel_127,234.35999999999999,3
1921,guest_3662,hotel_263,218.4,4
1922,guest_2972,hotel_352,253.92000000000002,3
1923,guest_516,hotel_100,160.0,3
1924,guest_2068,hotel_78,125.16,2
1925,guest_2050,hotel_288,128.25,5
1926,guest_183,hotel_236,120.35,5
1927,guest_2038,hotel_271,158.24,1
1928,guest_3892,hotel_63,263.90000000000003,4
1929,guest_2072,hotel_2,90.16,5
1930,guest_2745,hotel_299,158.1,4
1931,guest_1819,hotel_341,265.22,5
1932,guest_463,hotel_127,259.46999999999997,4
1933,guest_3880,hotel_237,224.1,2
1934,guest_2325,hotel_141,209.92000000000002,5
1935,guest_3776,hotel_10,222.0,4
1936,guest_587,hotel_319,236.29999999999998,2
1937,guest_801,hotel_118,152.04,2
1938,guest_3792,hotel_236,134.85,5
1939,guest_3610,hotel_144,54.28,2
1940,guest_12,hotel_166,195.88,4
1941,guest_3859,hotel_100,144.0,5
1942,guest_490,hotel_150,70.47,5
1943,guest_408,hotel_127,267.84,3
1944,guest_380,hotel_78,147.51,5
1945,guest_3145,hotel_387,79.89999999999999,5
1946,guest_3922,hotel_118,162.9,5
1947,guest_3589,hotel_380,290.0,4
1948,guest_463,hotel_127,259.46999999999997,4
1949,guest_2154,hotel_246,123.19,2
1950,guest_408,hotel_146,216.95999999999998,4
1951,guest_462,hotel_284,205.59,5
1952,guest_1048,hotel_386,162.8,2
1953,guest_2262,hotel_181,90.72,5
1954,guest_3077,hotel_11,201.14000000000001,5
1955,guest_3798,hotel_141,215.04,4
1956,guest_1832,hotel_174,68.39999999999999,4
1957,guest_79,hotel_256,97.02,5
1958,guest_1365,hotel_237,224.1,1
1959,guest_1474,hotel_109,56.28,3
1960,guest_3711,hotel_172,112.2,5
1961,guest_3016,hotel_359,159.74,2
1962,guest_2057,hotel_341,292.04,1
1963,guest_987,hotel_365,51.3,4
1964,guest_1460,hotel_10,208.67999999999998,5
1965,guest_1351,hotel_299,166.6,3
1966,guest_1537,hotel_365,50.76,3
1967,guest_24,hotel_341,298.0,1
1968,guest_696,hotel_217,254.04,5
1969,guest_3960,hotel_236,142.1,5
1970,guest_3023,hotel_319,272.44,4
1971,guest_3672,hotel_129,68.85000000000001,5
1972,guest_2618,hotel_380,240.7,5
1973,guest_2909,hotel_11,189.84,3
1974,guest_1080,hotel_87,242.06,3
1975,guest_3008,hotel_359,154.85,5
1976,guest_3676,hotel_11,219.22,2
1977,guest_3206,hotel_246,116.84,3
1978,guest_1376,hotel_246,119.38,2
1979,guest_236,hotel_145,105.41,5
1980,guest_3923,hotel_185,221.13000000000002,5
1981,guest_788,hotel_10,213.12,5
1982,guest_3347,hotel_323,116.19999999999999,1
1983,guest_483,hotel_60,232.32,5
1984,guest_2966,hotel_360,63.0,4
1985,guest_3022,hotel_11,205.66,5
1986,guest_2686,hotel_172,112.2,1
